,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,
3820,madhya-pradesh,2020,1,462008,6548078,13044490029,"insert into top_trans values (3820,'madhya-pradesh',2020,1,462008,6548078,13044490028.6257);"
3821,madhya-pradesh,2020,1,462001,2197233,4135614413,"insert into top_trans values (3821,'madhya-pradesh',2020,1,462001,2197233,4135614413.40172);"
3822,madhya-pradesh,2020,1,482001,1675660,3288419375,"insert into top_trans values (3822,'madhya-pradesh',2020,1,482001,1675660,3288419374.56687);"
3823,madhya-pradesh,2020,1,452001,1568004,1682081173,"insert into top_trans values (3823,'madhya-pradesh',2020,1,452001,1568004,1682081172.76288);"
3824,madhya-pradesh,2020,1,452010,1519272,1717412983,"insert into top_trans values (3824,'madhya-pradesh',2020,1,452010,1519272,1717412983.05193);"
3825,madhya-pradesh,2020,1,462021,981968,596828292.4,"insert into top_trans values (3825,'madhya-pradesh',2020,1,462021,981968,596828292.4093);"
3826,madhya-pradesh,2020,1,462023,973781,866222103.5,"insert into top_trans values (3826,'madhya-pradesh',2020,1,462023,973781,866222103.53131);"
3827,madhya-pradesh,2020,1,462022,953629,819880210.5,"insert into top_trans values (3827,'madhya-pradesh',2020,1,462022,953629,819880210.523716);"
3828,madhya-pradesh,2020,1,455001,923744,1429885804,"insert into top_trans values (3828,'madhya-pradesh',2020,1,455001,923744,1429885804.02472);"
3829,madhya-pradesh,2020,2,462008,7083405,18733977854,"insert into top_trans values (3829,'madhya-pradesh',2020,2,462008,7083405,18733977853.7229);"
3830,madhya-pradesh,2020,2,452005,7027354,18569853905,"insert into top_trans values (3830,'madhya-pradesh',2020,2,452005,7027354,18569853904.9004);"
3831,madhya-pradesh,2020,2,455001,991925,1616822891,"insert into top_trans values (3831,'madhya-pradesh',2020,2,455001,991925,1616822890.56761);"
3832,madhya-pradesh,2020,2,480001,754370,1531783296,"insert into top_trans values (3832,'madhya-pradesh',2020,2,480001,754370,1531783295.94457);"
3833,madhya-pradesh,2020,2,452010,737841,1149552894,"insert into top_trans values (3833,'madhya-pradesh',2020,2,452010,737841,1149552894.49259);"
3834,madhya-pradesh,2020,2,462001,701101,1247621766,"insert into top_trans values (3834,'madhya-pradesh',2020,2,462001,701101,1247621766.30376);"
3835,madhya-pradesh,2020,2,462022,666290,731581581.3,"insert into top_trans values (3835,'madhya-pradesh',2020,2,462022,666290,731581581.276197);"
3836,madhya-pradesh,2020,2,482001,656493,1401864444,"insert into top_trans values (3836,'madhya-pradesh',2020,2,482001,656493,1401864444.30868);"
3837,madhya-pradesh,2020,2,482002,566179,956557626.2,"insert into top_trans values (3837,'madhya-pradesh',2020,2,482002,566179,956557626.195918);"
3838,madhya-pradesh,2020,2,466001,526600,863069994.1,"insert into top_trans values (3838,'madhya-pradesh',2020,2,466001,526600,863069994.055345);"
3839,madhya-pradesh,2020,3,462008,18608188,42836925858,"insert into top_trans values (3839,'madhya-pradesh',2020,3,462008,18608188,42836925858.3958);"
3840,madhya-pradesh,2020,3,452005,6059895,13662742990,"insert into top_trans values (3840,'madhya-pradesh',2020,3,452005,6059895,13662742990.1909);"
3841,madhya-pradesh,2020,3,452010,1520843,2092911875,"insert into top_trans values (3841,'madhya-pradesh',2020,3,452010,1520843,2092911874.7978);"
3842,madhya-pradesh,2020,3,455001,1413770,2339700967,"insert into top_trans values (3842,'madhya-pradesh',2020,3,455001,1413770,2339700967.46178);"
3843,madhya-pradesh,2020,3,462001,1289565,2421154415,"insert into top_trans values (3843,'madhya-pradesh',2020,3,462001,1289565,2421154415.10922);"
3844,madhya-pradesh,2020,3,482001,1258497,2665546564,"insert into top_trans values (3844,'madhya-pradesh',2020,3,482001,1258497,2665546564.08216);"
3845,madhya-pradesh,2020,3,452001,982572,1690061463,"insert into top_trans values (3845,'madhya-pradesh',2020,3,452001,982572,1690061462.93707);"
3846,madhya-pradesh,2020,3,452016,937996,1493171910,"insert into top_trans values (3846,'madhya-pradesh',2020,3,452016,937996,1493171910.28761);"
3847,madhya-pradesh,2020,3,462022,918271,1064260342,"insert into top_trans values (3847,'madhya-pradesh',2020,3,462022,918271,1064260342.27801);"
3848,madhya-pradesh,2020,3,482002,897854,1644475544,"insert into top_trans values (3848,'madhya-pradesh',2020,3,482002,897854,1644475543.56098);"
3849,madhya-pradesh,2020,4,462008,20637374,44520942803,"insert into top_trans values (3849,'madhya-pradesh',2020,4,462008,20637374,44520942803.4377);"
3850,madhya-pradesh,2020,4,452005,6210457,13040333253,"insert into top_trans values (3850,'madhya-pradesh',2020,4,452005,6210457,13040333253.3942);"
3851,madhya-pradesh,2020,4,452010,2556422,3329001379,"insert into top_trans values (3851,'madhya-pradesh',2020,4,452010,2556422,3329001378.92896);"
3852,madhya-pradesh,2020,4,462001,2187046,3998691301,"insert into top_trans values (3852,'madhya-pradesh',2020,4,462001,2187046,3998691301.36047);"
3853,madhya-pradesh,2020,4,455001,2091495,3468605470,"insert into top_trans values (3853,'madhya-pradesh',2020,4,455001,2091495,3468605469.58537);"
3854,madhya-pradesh,2020,4,452001,1955323,2956333499,"insert into top_trans values (3854,'madhya-pradesh',2020,4,452001,1955323,2956333499.07366);"
3855,madhya-pradesh,2020,4,482001,1733750,3424103521,"insert into top_trans values (3855,'madhya-pradesh',2020,4,482001,1733750,3424103520.70881);"
3856,madhya-pradesh,2020,4,452016,1505055,2282925454,"insert into top_trans values (3856,'madhya-pradesh',2020,4,452016,1505055,2282925453.89175);"
3857,madhya-pradesh,2020,4,482002,1446070,2729484076,"insert into top_trans values (3857,'madhya-pradesh',2020,4,482002,1446070,2729484076.06335);"
3858,madhya-pradesh,2020,4,462022,1415361,1654509281,"insert into top_trans values (3858,'madhya-pradesh',2020,4,462022,1415361,1654509281.46953);"
3859,madhya-pradesh,2021,1,462008,45920869,76097617508,"insert into top_trans values (3859,'madhya-pradesh',2021,1,462008,45920869,76097617508.0397);"
3860,madhya-pradesh,2021,1,452005,12368534,20333650797,"insert into top_trans values (3860,'madhya-pradesh',2021,1,452005,12368534,20333650796.9017);"
3861,madhya-pradesh,2021,1,452010,3157169,3746274998,"insert into top_trans values (3861,'madhya-pradesh',2021,1,452010,3157169,3746274998.49116);"
3862,madhya-pradesh,2021,1,452001,3031347,3622956355,"insert into top_trans values (3862,'madhya-pradesh',2021,1,452001,3031347,3622956355.06102);"
3863,madhya-pradesh,2021,1,482001,2626795,4524235375,"insert into top_trans values (3863,'madhya-pradesh',2021,1,482001,2626795,4524235375.16289);"
3864,madhya-pradesh,2021,1,462001,2567784,4163932827,"insert into top_trans values (3864,'madhya-pradesh',2021,1,462001,2567784,4163932826.90562);"
3865,madhya-pradesh,2021,1,455001,2284442,3592982816,"insert into top_trans values (3865,'madhya-pradesh',2021,1,455001,2284442,3592982816.35587);"
3866,madhya-pradesh,2021,1,452016,1784180,2566937157,"insert into top_trans values (3866,'madhya-pradesh',2021,1,452016,1784180,2566937156.63353);"
3867,madhya-pradesh,2021,1,452020,1717447,2091704740,"insert into top_trans values (3867,'madhya-pradesh',2021,1,452020,1717447,2091704739.95699);"
3868,madhya-pradesh,2021,1,462022,1690582,1841285116,"insert into top_trans values (3868,'madhya-pradesh',2021,1,462022,1690582,1841285115.55227);"
3869,madhya-pradesh,2021,2,462008,57596018,1.01902E+11,"insert into top_trans values (3869,'madhya-pradesh',2021,2,462008,57596018,101902493881.586);"
3870,madhya-pradesh,2021,2,452005,15823586,28475955866,"insert into top_trans values (3870,'madhya-pradesh',2021,2,452005,15823586,28475955866.2534);"
3871,madhya-pradesh,2021,2,482001,2855889,5204968518,"insert into top_trans values (3871,'madhya-pradesh',2021,2,482001,2855889,5204968517.89994);"
3872,madhya-pradesh,2021,2,462001,2370403,4281025788,"insert into top_trans values (3872,'madhya-pradesh',2021,2,462001,2370403,4281025788.06503);"
3873,madhya-pradesh,2021,2,455001,2302486,3993109709,"insert into top_trans values (3873,'madhya-pradesh',2021,2,455001,2302486,3993109709.39666);"
3874,madhya-pradesh,2021,2,452010,2206070,3293341963,"insert into top_trans values (3874,'madhya-pradesh',2021,2,452010,2206070,3293341962.59596);"
3875,madhya-pradesh,2021,2,452016,1499795,2613982956,"insert into top_trans values (3875,'madhya-pradesh',2021,2,452016,1499795,2613982955.74844);"
3876,madhya-pradesh,2021,2,482002,1485190,3016062223,"insert into top_trans values (3876,'madhya-pradesh',2021,2,482002,1485190,3016062223.17035);"
3877,madhya-pradesh,2021,2,474003,1462678,3035718858,"insert into top_trans values (3877,'madhya-pradesh',2021,2,474003,1462678,3035718857.69351);"
3878,madhya-pradesh,2021,2,462022,1427896,1878688340,"insert into top_trans values (3878,'madhya-pradesh',2021,2,462022,1427896,1878688339.9955);"
3879,madhya-pradesh,2021,3,462008,74987334,1.11259E+11,"insert into top_trans values (3879,'madhya-pradesh',2021,3,462008,74987334,111259178579.964);"
3880,madhya-pradesh,2021,3,452005,22164070,34600062075,"insert into top_trans values (3880,'madhya-pradesh',2021,3,452005,22164070,34600062075.1177);"
3881,madhya-pradesh,2021,3,452010,4126900,5116995913,"insert into top_trans values (3881,'madhya-pradesh',2021,3,452010,4126900,5116995913.02561);"
3882,madhya-pradesh,2021,3,462001,4073176,6413114866,"insert into top_trans values (3882,'madhya-pradesh',2021,3,462001,4073176,6413114865.67218);"
3883,madhya-pradesh,2021,3,482001,4031874,6533062681,"insert into top_trans values (3883,'madhya-pradesh',2021,3,482001,4031874,6533062681.25263);"
3884,madhya-pradesh,2021,3,452001,3814262,4939628152,"insert into top_trans values (3884,'madhya-pradesh',2021,3,452001,3814262,4939628151.91334);"
3885,madhya-pradesh,2021,3,455001,3411019,5155527776,"insert into top_trans values (3885,'madhya-pradesh',2021,3,455001,3411019,5155527776.47732);"
3886,madhya-pradesh,2021,3,452016,2531200,3787124072,"insert into top_trans values (3886,'madhya-pradesh',2021,3,452016,2531200,3787124072.25468);"
3887,madhya-pradesh,2021,3,482002,2368726,4169091721,"insert into top_trans values (3887,'madhya-pradesh',2021,3,482002,2368726,4169091721.01127);"
3888,madhya-pradesh,2021,3,452020,2340962,2917120877,"insert into top_trans values (3888,'madhya-pradesh',2021,3,452020,2340962,2917120877.23092);"
3889,madhya-pradesh,2021,4,462008,97987017,1.45639E+11,"insert into top_trans values (3889,'madhya-pradesh',2021,4,462008,97987017,145639258182.991);"
3890,madhya-pradesh,2021,4,452005,29248862,46290695147,"insert into top_trans values (3890,'madhya-pradesh',2021,4,452005,29248862,46290695147.0607);"
3891,madhya-pradesh,2021,4,452010,5218813,6467043621,"insert into top_trans values (3891,'madhya-pradesh',2021,4,452010,5218813,6467043620.67884);"
3892,madhya-pradesh,2021,4,452001,5218642,6458915107,"insert into top_trans values (3892,'madhya-pradesh',2021,4,452001,5218642,6458915106.77672);"
3893,madhya-pradesh,2021,4,482001,5053220,8127214279,"insert into top_trans values (3893,'madhya-pradesh',2021,4,482001,5053220,8127214279.30496);"
3894,madhya-pradesh,2021,4,462001,4713553,7350145337,"insert into top_trans values (3894,'madhya-pradesh',2021,4,462001,4713553,7350145336.89741);"
3895,madhya-pradesh,2021,4,455001,4258695,6645714915,"insert into top_trans values (3895,'madhya-pradesh',2021,4,455001,4258695,6645714914.57445);"
3896,madhya-pradesh,2021,4,452016,3186800,4819897276,"insert into top_trans values (3896,'madhya-pradesh',2021,4,452016,3186800,4819897276.04928);"
3897,madhya-pradesh,2021,4,482002,3144266,5557372411,"insert into top_trans values (3897,'madhya-pradesh',2021,4,482002,3144266,5557372411.42755);"
3898,madhya-pradesh,2021,4,452020,3140760,3797721235,"insert into top_trans values (3898,'madhya-pradesh',2021,4,452020,3140760,3797721234.72834);"
3899,madhya-pradesh,2022,1,462008,119378084,1.72143E+11,"insert into top_trans values (3899,'madhya-pradesh',2022,1,462008,119378084,172143368941.893);"
3900,madhya-pradesh,2022,1,452005,31734667,48510760291,"insert into top_trans values (3900,'madhya-pradesh',2022,1,452005,31734667,48510760291.2438);"
3901,madhya-pradesh,2022,1,452010,5959407,7263031626,"insert into top_trans values (3901,'madhya-pradesh',2022,1,452010,5959407,7263031626.19495);"
3902,madhya-pradesh,2022,1,452001,5914289,7022464204,"insert into top_trans values (3902,'madhya-pradesh',2022,1,452001,5914289,7022464203.98652);"
3903,madhya-pradesh,2022,1,482001,5835918,9193584004,"insert into top_trans values (3903,'madhya-pradesh',2022,1,482001,5835918,9193584003.7459);"
3904,madhya-pradesh,2022,1,462001,5434974,8295117043,"insert into top_trans values (3904,'madhya-pradesh',2022,1,462001,5434974,8295117043.41789);"
3905,madhya-pradesh,2022,1,455001,4842367,7496773909,"insert into top_trans values (3905,'madhya-pradesh',2022,1,455001,4842367,7496773908.54047);"
3906,madhya-pradesh,2022,1,452020,3814949,4530100209,"insert into top_trans values (3906,'madhya-pradesh',2022,1,452020,3814949,4530100209.35548);"
3907,madhya-pradesh,2022,1,452016,3736352,5627028238,"insert into top_trans values (3907,'madhya-pradesh',2022,1,452016,3736352,5627028238.40119);"
3908,madhya-pradesh,2022,1,482002,3535166,6311233940,"insert into top_trans values (3908,'madhya-pradesh',2022,1,482002,3535166,6311233940.34389);"
3909,madhya-pradesh,2022,2,462008,137837715,1.98147E+11,"insert into top_trans values (3909,'madhya-pradesh',2022,2,462008,137837715,198147341166.699);"
3910,madhya-pradesh,2022,2,452005,32975727,49649233332,"insert into top_trans values (3910,'madhya-pradesh',2022,2,452005,32975727,49649233331.6825);"
3911,madhya-pradesh,2022,2,452010,7218657,8588780340,"insert into top_trans values (3911,'madhya-pradesh',2022,2,452010,7218657,8588780339.69789);"
3912,madhya-pradesh,2022,2,452001,7076259,8193327848,"insert into top_trans values (3912,'madhya-pradesh',2022,2,452001,7076259,8193327848.43726);"
3913,madhya-pradesh,2022,2,482001,7032988,10760742333,"insert into top_trans values (3913,'madhya-pradesh',2022,2,482001,7032988,10760742332.9724);"
3914,madhya-pradesh,2022,2,462001,6697994,10032979289,"insert into top_trans values (3914,'madhya-pradesh',2022,2,462001,6697994,10032979289.04);"
3915,madhya-pradesh,2022,2,455001,5419403,8410016000,"insert into top_trans values (3915,'madhya-pradesh',2022,2,455001,5419403,8410015999.63977);"
3916,madhya-pradesh,2022,2,452016,4554580,6766903711,"insert into top_trans values (3916,'madhya-pradesh',2022,2,452016,4554580,6766903710.68327);"
3917,madhya-pradesh,2022,2,452020,4540833,5308580646,"insert into top_trans values (3917,'madhya-pradesh',2022,2,452020,4540833,5308580645.85072);"
3918,madhya-pradesh,2022,2,482002,4137398,7303848629,"insert into top_trans values (3918,'madhya-pradesh',2022,2,482002,4137398,7303848628.66252);"
3919,madhya-pradesh,2022,3,480001,164538285,2.29267E+11,"insert into top_trans values (3919,'madhya-pradesh',2022,3,480001,164538285,229267141662.066);"
3920,madhya-pradesh,2022,3,452005,77073821,1.01859E+11,"insert into top_trans values (3920,'madhya-pradesh',2022,3,452005,77073821,101859170927.725);"
3921,madhya-pradesh,2022,3,462001,71155689,88368119988,"insert into top_trans values (3921,'madhya-pradesh',2022,3,462001,71155689,88368119988.3176);"
3922,madhya-pradesh,2022,3,462008,45855523,61686718220,"insert into top_trans values (3922,'madhya-pradesh',2022,3,462008,45855523,61686718219.7267);"
3923,madhya-pradesh,2022,3,452001,7471847,8380329352,"insert into top_trans values (3923,'madhya-pradesh',2022,3,452001,7471847,8380329351.69116);"
3924,madhya-pradesh,2022,3,452010,7434496,8613771375,"insert into top_trans values (3924,'madhya-pradesh',2022,3,452010,7434496,8613771374.95203);"
3925,madhya-pradesh,2022,3,482001,7298840,10084918117,"insert into top_trans values (3925,'madhya-pradesh',2022,3,482001,7298840,10084918117.3627);"
3926,madhya-pradesh,2022,3,455001,5949409,8464115413,"insert into top_trans values (3926,'madhya-pradesh',2022,3,455001,5949409,8464115413.3659);"
3927,madhya-pradesh,2022,3,452016,4729334,6525836938,"insert into top_trans values (3927,'madhya-pradesh',2022,3,452016,4729334,6525836937.88526);"
3928,madhya-pradesh,2022,3,452020,4724444,5158456073,"insert into top_trans values (3928,'madhya-pradesh',2022,3,452020,4724444,5158456072.73092);"
3929,madhya-pradesh,2022,4,480001,240053791,3.41861E+11,"insert into top_trans values (3929,'madhya-pradesh',2022,4,480001,240053791,341860974379.643);"
3930,madhya-pradesh,2022,4,462001,97808901,1.2847E+11,"insert into top_trans values (3930,'madhya-pradesh',2022,4,462001,97808901,128469913290.681);"
3931,madhya-pradesh,2022,4,452005,87303087,1.20222E+11,"insert into top_trans values (3931,'madhya-pradesh',2022,4,452005,87303087,120221960106.049);"
3932,madhya-pradesh,2022,4,462008,47477990,64112954200,"insert into top_trans values (3932,'madhya-pradesh',2022,4,462008,47477990,64112954199.6594);"
3933,madhya-pradesh,2022,4,452010,8385618,9603879189,"insert into top_trans values (3933,'madhya-pradesh',2022,4,452010,8385618,9603879189.20031);"
3934,madhya-pradesh,2022,4,452001,8324463,9357366073,"insert into top_trans values (3934,'madhya-pradesh',2022,4,452001,8324463,9357366072.94583);"
3935,madhya-pradesh,2022,4,484001,7999283,10647567574,"insert into top_trans values (3935,'madhya-pradesh',2022,4,484001,7999283,10647567573.5609);"
3936,madhya-pradesh,2022,4,455001,6345033,9374516188,"insert into top_trans values (3936,'madhya-pradesh',2022,4,455001,6345033,9374516187.89276);"
3937,madhya-pradesh,2022,4,482001,6308229,8847328415,"insert into top_trans values (3937,'madhya-pradesh',2022,4,482001,6308229,8847328414.79455);"
3938,madhya-pradesh,2022,4,456006,5717266,8822242706,"insert into top_trans values (3938,'madhya-pradesh',2022,4,456006,5717266,8822242705.53318);"
3939,maharashtra,2018,1,400008,2227885,3105208723,"insert into top_trans values (3939,'maharashtra',2018,1,400008,2227885,3105208723.47516);"
3940,maharashtra,2018,1,411001,1055656,1413523606,"insert into top_trans values (3940,'maharashtra',2018,1,411001,1055656,1413523605.59566);"
3941,maharashtra,2018,1,411057,168299,280533305.3,"insert into top_trans values (3941,'maharashtra',2018,1,411057,168299,280533305.277633);"
3942,maharashtra,2018,1,410501,156090,192733705.9,"insert into top_trans values (3942,'maharashtra',2018,1,410501,156090,192733705.886016);"
3943,maharashtra,2018,1,400606,121105,201559877.9,"insert into top_trans values (3943,'maharashtra',2018,1,400606,121105,201559877.881885);"
3944,maharashtra,2018,1,411033,118850,165427380.1,"insert into top_trans values (3944,'maharashtra',2018,1,411033,118850,165427380.137322);"
3945,maharashtra,2018,1,411014,114748,209175471.8,"insert into top_trans values (3945,'maharashtra',2018,1,411014,114748,209175471.82276);"
3946,maharashtra,2018,1,431003,104719,116259679.5,"insert into top_trans values (3946,'maharashtra',2018,1,431003,104719,116259679.457819);"
3947,maharashtra,2018,1,411041,101787,119594030.2,"insert into top_trans values (3947,'maharashtra',2018,1,411041,101787,119594030.235843);"
3948,maharashtra,2018,1,421302,95135,137262044.1,"insert into top_trans values (3948,'maharashtra',2018,1,421302,95135,137262044.11294);"
3949,maharashtra,2018,2,400008,2631405,4703762207,"insert into top_trans values (3949,'maharashtra',2018,2,400008,2631405,4703762207.00353);"
3950,maharashtra,2018,2,411001,1316115,2145613784,"insert into top_trans values (3950,'maharashtra',2018,2,411001,1316115,2145613783.5507);"
3951,maharashtra,2018,2,411057,242519,422304488.8,"insert into top_trans values (3951,'maharashtra',2018,2,411057,242519,422304488.829902);"
3952,maharashtra,2018,2,410501,218820,316770191.1,"insert into top_trans values (3952,'maharashtra',2018,2,410501,218820,316770191.109888);"
3953,maharashtra,2018,2,411014,166457,324218025.2,"insert into top_trans values (3953,'maharashtra',2018,2,411014,166457,324218025.228673);"
3954,maharashtra,2018,2,411033,157641,261252656,"insert into top_trans values (3954,'maharashtra',2018,2,411033,157641,261252656.020092);"
3955,maharashtra,2018,2,400606,148846,279715772.9,"insert into top_trans values (3955,'maharashtra',2018,2,400606,148846,279715772.850435);"
3956,maharashtra,2018,2,421302,135128,270573714.7,"insert into top_trans values (3956,'maharashtra',2018,2,421302,135128,270573714.731916);"
3957,maharashtra,2018,2,411041,133107,189328050.5,"insert into top_trans values (3957,'maharashtra',2018,2,411041,133107,189328050.524109);"
3958,maharashtra,2018,2,431003,130057,200245075.8,"insert into top_trans values (3958,'maharashtra',2018,2,431003,130057,200245075.757798);"
3959,maharashtra,2018,3,400008,3111609,5436005565,"insert into top_trans values (3959,'maharashtra',2018,3,400008,3111609,5436005565.19679);"
3960,maharashtra,2018,3,411001,1689517,2829639683,"insert into top_trans values (3960,'maharashtra',2018,3,411001,1689517,2829639683.40677);"
3961,maharashtra,2018,3,410501,508646,591587000.4,"insert into top_trans values (3961,'maharashtra',2018,3,410501,508646,591587000.350181);"
3962,maharashtra,2018,3,411057,422874,611270873.3,"insert into top_trans values (3962,'maharashtra',2018,3,411057,422874,611270873.266729);"
3963,maharashtra,2018,3,411014,265735,483326747.4,"insert into top_trans values (3963,'maharashtra',2018,3,411014,265735,483326747.379453);"
3964,maharashtra,2018,3,411033,238408,390743516.5,"insert into top_trans values (3964,'maharashtra',2018,3,411033,238408,390743516.514578);"
3965,maharashtra,2018,3,431003,204502,302541720.2,"insert into top_trans values (3965,'maharashtra',2018,3,431003,204502,302541720.177294);"
3966,maharashtra,2018,3,421302,201404,447312675,"insert into top_trans values (3966,'maharashtra',2018,3,421302,201404,447312674.996398);"
3967,maharashtra,2018,3,411028,200254,344862780.5,"insert into top_trans values (3967,'maharashtra',2018,3,411028,200254,344862780.468554);"
3968,maharashtra,2018,3,411041,189200,286384151.8,"insert into top_trans values (3968,'maharashtra',2018,3,411041,189200,286384151.79489);"
3969,maharashtra,2018,4,400008,4586309,8474903607,"insert into top_trans values (3969,'maharashtra',2018,4,400008,4586309,8474903607.12385);"
3970,maharashtra,2018,4,411001,2176631,3917444399,"insert into top_trans values (3970,'maharashtra',2018,4,411001,2176631,3917444399.43061);"
3971,maharashtra,2018,4,411057,652006,884095179.3,"insert into top_trans values (3971,'maharashtra',2018,4,411057,652006,884095179.279856);"
3972,maharashtra,2018,4,410501,518442,769817705.9,"insert into top_trans values (3972,'maharashtra',2018,4,410501,518442,769817705.904402);"
3973,maharashtra,2018,4,411014,420715,700159714.9,"insert into top_trans values (3973,'maharashtra',2018,4,411014,420715,700159714.856056);"
3974,maharashtra,2018,4,421302,400213,785501091.8,"insert into top_trans values (3974,'maharashtra',2018,4,421302,400213,785501091.843602);"
3975,maharashtra,2018,4,411028,376373,529931831,"insert into top_trans values (3975,'maharashtra',2018,4,411028,376373,529931830.97976);"
3976,maharashtra,2018,4,411033,344206,531815629,"insert into top_trans values (3976,'maharashtra',2018,4,411033,344206,531815628.968317);"
3977,maharashtra,2018,4,400708,314305,368619265,"insert into top_trans values (3977,'maharashtra',2018,4,400708,314305,368619264.952059);"
3978,maharashtra,2018,4,400072,289541,484031730.6,"insert into top_trans values (3978,'maharashtra',2018,4,400072,289541,484031730.621458);"
3979,maharashtra,2019,1,400008,6494529,10238553959,"insert into top_trans values (3979,'maharashtra',2019,1,400008,6494529,10238553958.763);"
3980,maharashtra,2019,1,411006,5641935,9202990658,"insert into top_trans values (3980,'maharashtra',2019,1,411006,5641935,9202990658.01836);"
3981,maharashtra,2019,1,411001,2376027,3441020708,"insert into top_trans values (3981,'maharashtra',2019,1,411001,2376027,3441020708.26446);"
3982,maharashtra,2019,1,411057,1291680,1352213399,"insert into top_trans values (3982,'maharashtra',2019,1,411057,1291680,1352213398.96622);"
3983,maharashtra,2019,1,410501,936769,1088531393,"insert into top_trans values (3983,'maharashtra',2019,1,410501,936769,1088531393.1142);"
3984,maharashtra,2019,1,411033,705098,796780363.9,"insert into top_trans values (3984,'maharashtra',2019,1,411033,705098,796780363.891503);"
3985,maharashtra,2019,1,411014,703615,1011657286,"insert into top_trans values (3985,'maharashtra',2019,1,411014,703615,1011657285.71055);"
3986,maharashtra,2019,1,421302,650588,1016319466,"insert into top_trans values (3986,'maharashtra',2019,1,421302,650588,1016319465.76051);"
3987,maharashtra,2019,1,411028,593884,747314892.8,"insert into top_trans values (3987,'maharashtra',2019,1,411028,593884,747314892.831472);"
3988,maharashtra,2019,1,411041,578580,575340284.2,"insert into top_trans values (3988,'maharashtra',2019,1,411041,578580,575340284.157455);"
3989,maharashtra,2019,2,411006,22544991,34073354894,"insert into top_trans values (3989,'maharashtra',2019,2,411006,22544991,34073354893.7583);"
3990,maharashtra,2019,2,400008,6827030,12401411002,"insert into top_trans values (3990,'maharashtra',2019,2,400008,6827030,12401411002.3656);"
3991,maharashtra,2019,2,411057,2165856,1701151988,"insert into top_trans values (3991,'maharashtra',2019,2,411057,2165856,1701151988.47022);"
3992,maharashtra,2019,2,411033,1250933,1052200366,"insert into top_trans values (3992,'maharashtra',2019,2,411033,1250933,1052200366.14813);"
3993,maharashtra,2019,2,411014,1105699,1253903072,"insert into top_trans values (3993,'maharashtra',2019,2,411014,1105699,1253903071.67569);"
3994,maharashtra,2019,2,411041,994726,710421676.7,"insert into top_trans values (3994,'maharashtra',2019,2,411041,994726,710421676.67203);"
3995,maharashtra,2019,2,411028,822458,919595179.8,"insert into top_trans values (3995,'maharashtra',2019,2,411028,822458,919595179.784403);"
3996,maharashtra,2019,2,410501,816802,1127101248,"insert into top_trans values (3996,'maharashtra',2019,2,410501,816802,1127101247.64939);"
3997,maharashtra,2019,2,411046,736036,711637511.5,"insert into top_trans values (3997,'maharashtra',2019,2,411046,736036,711637511.494997);"
3998,maharashtra,2019,2,440002,684074,1196325636,"insert into top_trans values (3998,'maharashtra',2019,2,440002,684074,1196325635.67382);"
3999,maharashtra,2019,3,411006,25995035,42031275308,"insert into top_trans values (3999,'maharashtra',2019,3,411006,25995035,42031275308.282);"
4000,maharashtra,2019,3,400008,7234595,14467758895,"insert into top_trans values (4000,'maharashtra',2019,3,400008,7234595,14467758895.1863);"
4001,maharashtra,2019,3,411057,4113075,2568524078,"insert into top_trans values (4001,'maharashtra',2019,3,411057,4113075,2568524077.83599);"
4002,maharashtra,2019,3,411033,2374065,1596921146,"insert into top_trans values (4002,'maharashtra',2019,3,411033,2374065,1596921146.35756);"
4003,maharashtra,2019,3,411014,2158511,1880558906,"insert into top_trans values (4003,'maharashtra',2019,3,411014,2158511,1880558906.23087);"
4004,maharashtra,2019,3,411041,1863384,1151240194,"insert into top_trans values (4004,'maharashtra',2019,3,411041,1863384,1151240194.46513);"
4005,maharashtra,2019,3,411028,1473236,1359277973,"insert into top_trans values (4005,'maharashtra',2019,3,411028,1473236,1359277972.77767);"
4006,maharashtra,2019,3,411046,1399162,1112254283,"insert into top_trans values (4006,'maharashtra',2019,3,411046,1399162,1112254282.50305);"
4007,maharashtra,2019,3,411038,1367646,963376797.5,"insert into top_trans values (4007,'maharashtra',2019,3,411038,1367646,963376797.487542);"
4008,maharashtra,2019,3,410501,1268839,1480979342,"insert into top_trans values (4008,'maharashtra',2019,3,410501,1268839,1480979342.38259);"
4009,maharashtra,2019,4,411006,32779718,51360244641,"insert into top_trans values (4009,'maharashtra',2019,4,411006,32779718,51360244641.2733);"
4010,maharashtra,2019,4,400008,10498727,22289347328,"insert into top_trans values (4010,'maharashtra',2019,4,400008,10498727,22289347327.905);"
4011,maharashtra,2019,4,411057,5242853,3141185779,"insert into top_trans values (4011,'maharashtra',2019,4,411057,5242853,3141185779.03402);"
4012,maharashtra,2019,4,411004,4505845,5714251439,"insert into top_trans values (4012,'maharashtra',2019,4,411004,4505845,5714251438.58521);"
4013,maharashtra,2019,4,411014,3033141,2406336858,"insert into top_trans values (4013,'maharashtra',2019,4,411014,3033141,2406336857.5454);"
4014,maharashtra,2019,4,411033,3008684,2018214639,"insert into top_trans values (4014,'maharashtra',2019,4,411033,3008684,2018214638.84031);"
4015,maharashtra,2019,4,411041,2544534,1467560437,"insert into top_trans values (4015,'maharashtra',2019,4,411041,2544534,1467560436.82153);"
